CHROM	START	END	gc	map
chr3	134000001	134500000	0.439983	0.984289
chr3	134500001	135000000	0.445517	0.964741
chr3	135000001	135500000	0.407841	0.93956
chr3	135500001	136000000	0.408999	0.956754
chr3	136000001	136500000	0.394587	0.959877
chr3	136500001	137000000	0.411505	0.945937
chr3	137000001	137500000	0.390301	0.92511
chr3	137500001	138000000	0.406609	0.968973
chr3	138000001	138500000	0.425349	0.971646
chr3	138500001	139000000	0.436419	0.96094
chr3	139000001	139500000	0.427023	0.965634
chr3	139500001	140000000	0.419019	0.975914
chr3	140000001	140500000	0.420439	0.98068
chr3	140500001	141000000	0.422813	0.96757
chr3	141000001	141500000	0.413821	0.965978
chr3	141500001	142000000	0.412103	0.981788
chr3	142000001	142500000	0.376963	0.960436
chr3	142500001	143000000	0.408799	0.984671
chr3	143000001	143500000	0.391129	0.971603
chr3	143500001	144000000	0.377047	0.980065
chr3	144000001	144500000	0.354175	0.98546
chr3	144500001	145000000	0.349339	0.971935
chr3	145000001	145500000	0.348653	0.975001
chr3	145500001	146000000	0.358693	0.958802
chr3	146000001	146500000	0.365347	0.964893
chr3	146500001	147000000	0.349637	0.967408
chr3	147000001	147500000	0.368897	0.981784
chr3	147500001	148000000	0.355993	0.985658
chr3	148000001	148500000	0.361319	0.944351
chr3	148500001	149000000	0.387647	0.982577
chr3	149000001	149500000	0.405785	0.989682
chr3	149500001	150000000	0.387547	0.979676
chr3	150000001	150500000	0.394565	0.983779
chr3	150500001	151000000	0.406583	0.969543
chr3	151000001	151500000	0.374713	0.971484
chr3	151500001	152000000	0.365449	0.979302
chr3	152000001	152500000	0.364797	0.984893
chr3	152500001	153000000	0.392405	0.966049
chr3	153000001	153500000	0.368739	0.958993
chr3	153500001	154000000	0.379189	0.949868
chr3	154000001	154500000	0.364775	0.971234
chr3	154500001	155000000	0.377929	0.951995
chr3	155000001	155500000	0.394383	0.953166
chr3	155500001	156000000	0.403495	0.971404
chr3	156000001	156500000	0.399347	0.983988
chr3	156500001	157000000	0.389635	0.971831
chr3	157000001	157500000	0.386661	0.970375
chr3	157500001	158000000	0.374943	0.937038
chr3	158000001	158500000	0.376467	0.947022
chr3	158500001	159000000	0.392589	0.958632
chr3	159000001	159500000	0.387773	0.935522
chr3	159500001	160000000	0.416373	0.988054
chr3	160000001	160500000	0.382559	0.98399
chr3	160500001	161000000	0.382789	0.95609
chr3	161000001	161500000	0.373687	0.982264
chr3	161500001	162000000	0.356529	0.980303
chr3	162000001	162500000	0.353661	0.960906
chr3	162500001	163000000	0.341271	0.963611
chr3	163000001	163500000	0.343335	0.957938
chr3	163500001	164000000	0.352941	0.971279
chr3	164000001	164500000	0.346217	0.966405
chr3	164500001	165000000	0.341257	0.983481
chr3	165000001	165500000	0.351445	0.959878
chr3	165500001	166000000	0.344573	0.952168
chr3	166000001	166500000	0.346417	0.968025
chr3	166500001	167000000	0.363691	0.962589
chr3	167000001	167500000	0.362259	0.978493
chr3	167500001	168000000	0.371751	0.976684
chr3	168000001	168500000	0.360217	0.963558
chr3	168500001	169000000	0.360111	0.993583
chr3	169000001	169500000	0.385415	0.964409
chr3	169500001	170000000	0.402889	0.988985
chr3	170000001	170500000	0.417391	0.964671
chr3	170500001	171000000	0.393427	0.954712
chr3	171000001	171500000	0.394807	0.966693
chr3	171500001	172000000	0.397841	0.989781
chr3	172000001	172500000	0.403673	0.975321
chr3	172500001	173000000	0.371029	0.990772
chr3	173000001	173500000	0.356471	0.977904
chr3	173500001	174000000	0.354099	0.982299
chr3	174000001	174500000	0.357813	0.975908
chr3	174500001	175000000	0.352197	0.977107
chr3	175000001	175500000	0.350077	0.972347
chr3	175500001	176000000	0.356775	0.955831
chr3	176000001	176500000	0.366877	0.966928
chr3	176500001	177000000	0.399219	0.971657
chr3	177000001	177500000	0.410045	0.9635
chr3	177500001	178000000	0.366609	0.985617
chr3	178000001	178500000	0.377951	0.988071
chr3	178500001	179000000	0.385133	0.936037
chr3	179000001	179500000	0.409869	0.975017
chr3	179500001	180000000	0.378747	0.983226
chr3	180000001	180500000	0.371217	0.949906
chr3	180500001	181000000	0.380093	0.977733
chr3	181000001	181500000	0.375963	0.979661
chr3	181500001	182000000	0.393613	0.987995
chr3	182000001	182500000	0.384877	0.978088
chr3	182500001	183000000	0.406351	0.972465
chr3	183000001	183500000	0.428275	0.977041
chr3	183500001	184000000	0.468059	0.984098
chr3	184000001	184500000	0.497059	0.988186
chr3	184500001	185000000	0.401005	0.980853
chr3	185000001	185500000	0.420661	0.968671
chr3	185500001	186000000	0.436195	0.984425
chr3	186000001	186500000	0.429827	0.983126
chr3	186500001	187000000	0.436123	0.960395
chr3	187000001	187500000	0.409961	0.969527
chr3	187500001	188000000	0.420021	0.973052
chr3	188000001	188500000	0.384187	0.976084
chr3	188500001	189000000	0.395729	0.966856
chr3	189000001	189500000	0.372199	0.982807
chr3	189500001	190000000	0.381665	0.982299
chr3	190000001	190500000	0.370073	0.98713
chr3	190500001	191000000	0.366701	0.970354
chr3	191000001	191500000	0.372049	0.974618
chr3	191500001	192000000	0.365419	0.970255
chr3	192000001	192500000	0.377491	0.980177
chr3	192500001	193000000	0.399387	0.966414
chr3	193000001	193500000	0.395637	0.98153
chr3	193500001	194000000	0.459601	0.992467
chr3	194000001	194500000	0.456051	0.985627
chr3	194500001	195000000	0.475153	0.972306
chr3	195500001	196000000	0.493871	0.905884
chr3	196000001	196500000	0.445073	0.966838
chr3	196500001	197000000	0.414361	0.982776
chr3	197000001	197500000	0.465615	0.916347
chr4	1	500000	0.401053	0.93799
chr4	500001	1000000	0.550963	0.97047
chr4	1000001	1500000	0.478093	0.972345
chr4	1500001	2000000	0.553219	0.981562
chr4	2000001	2500000	0.499259	0.979317
chr4	2500001	3000000	0.483329	0.981626
chr4	3000001	3500000	0.498623	0.983726
chr4	4500001	5000000	0.455955	0.982305
chr4	5000001	5500000	0.429423	0.941743
chr4	5500001	6000000	0.468061	0.960454
chr4	6000001	6500000	0.508553	0.992224
chr4	6500001	7000000	0.488667	0.977859
chr4	7000001	7500000	0.526371	0.985074
chr4	7500001	8000000	0.506195	0.991065
chr4	8000001	8500000	0.534871	0.986101
chr4	8500001	9000000	0.501957	0.934359
chr4	10000001	10500000	0.450367	0.989423
chr4	10500001	11000000	0.403497	0.971337
chr4	11000001	11500000	0.400631	0.931348
chr4	11500001	12000000	0.379005	0.955658
chr4	12000001	12500000	0.368067	0.952173
chr4	12500001	13000000	0.377827	0.96753
chr4	13000001	13500000	0.390149	0.979083
chr4	13500001	14000000	0.406265	0.973432
chr4	14000001	14500000	0.385911	0.946891
chr4	14500001	15000000	0.391775	0.9628
chr4	15000001	15500000	0.393945	0.967492
chr4	15500001	16000000	0.410879	0.972971
chr4	16000001	16500000	0.409083	0.973387
chr4	16500001	17000000	0.402725	0.967915
chr4	17000001	17500000	0.408951	0.984207
chr4	17500001	18000000	0.406829	0.973775
chr4	18000001	18500000	0.383165	0.963812
chr4	18500001	19000000	0.370053	0.979284
chr4	19000001	19500000	0.361183	0.965183
chr4	19500001	20000000	0.366991	0.967983
chr4	20000001	20500000	0.362149	0.98843
chr4	20500001	21000000	0.380635	0.969232
chr4	21000001	21500000	0.377135	0.952084
chr4	21500001	22000000	0.374997	0.984478
chr4	22000001	22500000	0.382091	0.957082
chr4	22500001	23000000	0.388779	0.97604
chr4	23000001	23500000	0.365679	0.991792
chr4	23500001	24000000	0.381131	0.964833
chr4	24000001	24500000	0.411467	0.986399
chr4	24500001	25000000	0.422109	0.975603
chr4	25000001	25500000	0.416971	0.987547
chr4	25500001	26000000	0.447689	0.990921
chr4	26000001	26500000	0.423145	0.985097
chr4	26500001	27000000	0.382107	0.950759
chr4	27000001	27500000	0.395501	0.960691
chr4	27500001	28000000	0.354161	0.991192
chr4	28000001	28500000	0.356797	0.985844
chr4	28500001	29000000	0.353623	0.987612
chr4	29000001	29500000	0.343181	0.989587
chr4	29500001	30000000	0.343791	0.978214
chr4	30000001	30500000	0.347891	0.988037
chr4	30500001	31000000	0.360549	0.991422
chr4	31000001	31500000	0.355703	0.991165
chr4	31500001	32000000	0.334751	0.991827
chr4	32000001	32500000	0.349373	0.982662
chr4	32500001	33000000	0.340153	0.988813
chr4	33000001	33500000	0.348585	0.989498
chr4	33500001	34000000	0.348581	0.983785
chr4	34000001	34500000	0.343745	0.987932
chr4	34500001	35000000	0.341623	0.985664
chr4	35000001	35500000	0.348731	0.985757
chr4	35500001	36000000	0.350623	0.974119
chr4	36000001	36500000	0.362771	0.98353
chr4	36500001	37000000	0.366359	0.977072
chr4	37000001	37500000	0.383163	0.973247
chr4	37500001	38000000	0.420321	0.973244
chr4	38000001	38500000	0.422429	0.972512
chr4	38500001	39000000	0.419191	0.983394
chr4	39000001	39500000	0.396653	0.977992
chr4	39500001	40000000	0.421159	0.977503
chr4	40000001	40500000	0.428299	0.984367
chr4	40500001	41000000	0.433385	0.978523
chr4	41000001	41500000	0.411869	0.970054
chr4	41500001	42000000	0.403473	0.989586
chr4	42000001	42500000	0.407369	0.982335
chr4	42500001	43000000	0.376873	0.98085
chr4	43000001	43500000	0.361441	0.969999
chr4	43500001	44000000	0.355635	0.953685
chr4	44000001	44500000	0.358105	0.970065
chr4	44500001	45000000	0.363581	0.968043
chr4	45000001	45500000	0.351521	0.980987
chr4	45500001	46000000	0.354029	0.964097
chr4	46000001	46500000	0.351803	0.967238
chr4	46500001	47000000	0.363709	0.966396
chr4	47000001	47500000	0.367583	0.973859
chr4	47500001	48000000	0.379803	0.984232
chr4	48000001	48500000	0.398937	0.956168
chr4	48500001	49000000	0.386481	0.954741
chr4	52500001	53000000	0.273243	0.906316
chr4	53000001	53500000	0.400983	0.909546
chr4	53500001	54000000	0.413945	0.951896
chr4	54000001	54500000	0.394025	0.911383
chr4	54500001	55000000	0.407501	0.941849
chr4	55000001	55500000	0.421561	0.968522
chr4	55500001	56000000	0.402221	0.966345
chr4	56000001	56500000	0.393043	0.966829
chr4	56500001	57000000	0.390463	0.970026
chr4	57000001	57500000	0.405307	0.96519
chr4	57500001	58000000	0.435369	0.977758
chr4	58000001	58500000	0.399531	0.941246
chr4	58500001	59000000	0.364881	0.936466
chr4	59000001	59500000	0.359583	0.966368
chr4	59500001	60000000	0.306475	0.961896
chr4	60000001	60500000	0.350637	0.943895
chr4	60500001	61000000	0.344927	0.97248
chr4	61000001	61500000	0.349553	0.975612
chr4	61500001	62000000	0.353973	0.950738
chr4	62000001	62500000	0.350965	0.982333
chr4	62500001	63000000	0.355671	0.947538
chr4	63000001	63500000	0.361467	0.969517
chr4	63500001	64000000	0.345441	0.960667
chr4	64000001	64500000	0.347685	0.946166
chr4	64500001	65000000	0.336273	0.97482
chr4	65000001	65500000	0.345195	0.981814
chr4	65500001	66000000	0.350169	0.940924
chr4	66000001	66500000	0.339925	0.954033
chr4	66500001	67000000	0.349135	0.960156
chr4	67000001	67500000	0.347245	0.967112
chr4	67500001	68000000	0.357735	0.964711
chr4	68000001	68500000	0.378451	0.959661
chr4	68500001	69000000	0.368059	0.965133
chr4	69000001	69500000	0.374497	0.936103
chr4	69500001	70000000	0.356507	0.954633
chr4	70500001	71000000	0.353701	0.95224
chr4	71000001	71500000	0.364109	0.953236
chr4	71500001	72000000	0.403551	0.94824
chr4	72000001	72500000	0.376285	0.963743
chr4	72500001	73000000	0.368055	0.967246
chr4	73000001	73500000	0.362701	0.945297
chr4	73500001	74000000	0.382613	0.953243
chr4	74000001	74500000	0.371503	0.967558
chr4	74500001	75000000	0.376213	0.973832
chr4	75500001	76000000	0.386873	0.972999
chr4	76000001	76500000	0.391139	0.903233
chr4	76500001	77000000	0.406647	0.978647
chr4	77000001	77500000	0.402973	0.984749
chr4	77500001	78000000	0.412615	0.986055
chr4	78000001	78500000	0.422741	0.951634
chr4	78500001	79000000	0.385063	0.979297
chr4	79000001	79500000	0.399369	0.927188
chr4	79500001	80000000	0.376363	0.973096
chr4	80000001	80500000	0.364665	0.964206
chr4	80500001	81000000	0.355691	0.94976
chr4	81000001	81500000	0.374199	0.98596
chr4	81500001	82000000	0.356877	0.960927
chr4	82000001	82500000	0.384727	0.958692
chr4	82500001	83000000	0.391439	0.971617
chr4	83000001	83500000	0.406787	0.952829
chr4	83500001	84000000	0.413525	0.985234
chr4	84000001	84500000	0.415543	0.965227
chr4	84500001	85000000	0.380901	0.970179
chr4	85000001	85500000	0.384991	0.958595
chr4	85500001	86000000	0.376071	0.97424
chr4	86000001	86500000	0.373313	0.971865
chr4	86500001	87000000	0.367569	0.953031
chr4	87000001	87500000	0.373851	0.951941
chr4	87500001	88000000	0.392083	0.95713
chr4	88000001	88500000	0.395989	0.968081
chr4	88500001	89000000	0.390663	0.952016
chr4	89000001	89500000	0.407735	0.97692
chr4	89500001	90000000	0.383829	0.973626
chr4	90000001	90500000	0.381483	0.974082
chr4	90500001	91000000	0.360551	0.980995
chr4	91000001	91500000	0.356315	0.949041
chr4	91500001	92000000	0.347765	0.967097
chr4	92000001	92500000	0.352363	0.942407
chr4	92500001	93000000	0.357017	0.942078
chr4	93000001	93500000	0.351011	0.963114
chr4	93500001	94000000	0.340333	0.977987
chr4	94000001	94500000	0.348799	0.984428
chr4	94500001	95000000	0.367103	0.930397
chr4	95000001	95500000	0.378945	0.947151
chr4	95500001	96000000	0.372465	0.973279
chr4	96000001	96500000	0.373311	0.966768
chr4	96500001	97000000	0.362807	0.9595
chr4	97000001	97500000	0.352883	0.969309
chr4	97500001	98000000	0.352415	0.972434
chr4	98000001	98500000	0.359063	0.952087
chr4	98500001	99000000	0.357681	0.933206
chr4	99000001	99500000	0.381879	0.968878
chr4	99500001	100000000	0.399195	0.965986
chr4	100000001	100500000	0.382655	0.945218
chr4	100500001	101000000	0.387549	0.956744
chr4	101000001	101500000	0.369791	0.984809
chr4	101500001	102000000	0.366117	0.977123
chr4	102000001	102500000	0.365385	0.972318
chr4	102500001	103000000	0.359643	0.972186
chr4	103000001	103500000	0.382407	0.957138
chr4	103500001	104000000	0.384687	0.926499
chr4	104000001	104500000	0.371329	0.94463
chr4	104500001	105000000	0.355403	0.929481
chr4	105000001	105500000	0.350651	0.965128
chr4	105500001	106000000	0.366167	0.954351
chr4	106000001	106500000	0.371475	0.961705
chr4	106500001	107000000	0.370219	0.964838
chr4	107000001	107500000	0.364181	0.935065
chr4	107500001	108000000	0.359139	0.954971
chr4	108000001	108500000	0.366497	0.967775
chr4	108500001	109000000	0.396239	0.976347
chr4	109000001	109500000	0.400187	0.976961
chr4	109500001	110000000	0.388417	0.978759
chr4	110000001	110500000	0.382729	0.981773
chr4	110500001	111000000	0.397237	0.958484
chr4	111000001	111500000	0.396933	0.955284
chr4	111500001	112000000	0.372793	0.956074
chr4	112000001	112500000	0.355107	0.920719
chr4	112500001	113000000	0.360107	0.973629
chr4	113000001	113500000	0.393855	0.950424
chr4	113500001	114000000	0.391781	0.979541
chr4	114000001	114500000	0.367523	0.972034
chr4	114500001	115000000	0.365893	0.971776
chr4	115000001	115500000	0.361363	0.979975
chr4	115500001	116000000	0.354087	0.987383
chr4	116000001	116500000	0.341137	0.978472
chr4	116500001	117000000	0.342813	0.974597
chr4	117000001	117500000	0.344855	0.968767
chr4	117500001	118000000	0.341139	0.975591
chr4	118000001	118500000	0.343855	0.97634
chr4	118500001	119000000	0.360939	0.94998
chr4	120500001	121000000	0.368529	0.969233
chr4	121000001	121500000	0.360737	0.96595
chr4	121500001	122000000	0.375349	0.963642
chr4	122000001	122500000	0.377933	0.976572
chr4	122500001	123000000	0.383069	0.985164
chr4	123000001	123500000	0.366475	0.950153
chr4	123500001	124000000	0.389225	0.955384
chr4	124000001	124500000	0.387083	0.97397
chr4	124500001	125000000	0.371553	0.972474
chr4	125000001	125500000	0.359091	0.956653
chr4	125500001	126000000	0.358205	0.982326
chr4	126000001	126500000	0.352491	0.978982
chr4	126500001	127000000	0.353521	0.976536
chr4	127000001	127500000	0.348201	0.969642
chr4	127500001	128000000	0.359109	0.945541
chr4	128000001	128500000	0.373085	0.961392
chr4	128500001	129000000	0.386267	0.940131
chr4	129000001	129500000	0.397847	0.965224
chr4	129500001	130000000	0.396597	0.962362
chr4	130000001	130500000	0.371187	0.977472
chr4	130500001	131000000	0.357173	0.93856
chr4	131000001	131500000	0.347567	0.98996
chr4	131500001	132000000	0.344515	0.974651
chr4	132000001	132500000	0.343933	0.965971
chr4	133000001	133500000	0.346497	0.968864
chr4	133500001	134000000	0.345343	0.967203
chr4	134000001	134500000	0.344671	0.986927
chr4	134500001	135000000	0.349075	0.971402
chr4	135000001	135500000	0.342643	0.977535
chr4	135500001	136000000	0.345347	0.962771
chr4	136000001	136500000	0.343999	0.952816
chr4	136500001	137000000	0.338207	0.984899
chr4	137000001	137500000	0.344189	0.979167
chr4	137500001	138000000	0.355387	0.99492
chr4	138000001	138500000	0.351793	0.981933
chr4	138500001	139000000	0.355901	0.970006
chr4	139000001	139500000	0.371811	0.975979
chr4	139500001	140000000	0.411045	0.968523
chr4	140000001	140500000	0.409389	0.978837
chr4	140500001	141000000	0.419487	0.987142
chr4	141000001	141500000	0.396911	0.957401
chr4	141500001	142000000	0.397801	0.958748
chr4	142000001	142500000	0.379763	0.953907
chr4	142500001	143000000	0.367935	0.966845
chr4	143000001	143500000	0.364119	0.975076
chr4	143500001	144000000	0.370241	0.961109
chr4	144000001	144500000	0.384229	0.962201
chr4	145000001	145500000	0.370657	0.930404
chr4	145500001	146000000	0.374595	0.952135
chr4	146000001	146500000	0.389067	0.956763
chr4	146500001	147000000	0.404097	0.961785
chr4	147000001	147500000	0.385983	0.961762
chr4	147500001	148000000	0.376081	0.961509
chr4	148000001	148500000	0.382565	0.958463
chr4	148500001	149000000	0.408373	0.979583
chr4	149000001	149500000	0.382437	0.975378
chr4	149500001	150000000	0.376597	0.974386
chr4	150000001	150500000	0.362161	0.961151
chr4	150500001	151000000	0.367453	0.950517
chr4	151000001	151500000	0.375033	0.980053
chr4	151500001	152000000	0.375843	0.976892
chr4	152000001	152500000	0.404183	0.966579
chr4	152500001	153000000	0.423015	0.985355
chr4	153000001	153500000	0.393217	0.991869
chr4	153500001	154000000	0.414359	0.974247
chr4	154000001	154500000	0.423097	0.988434
chr4	154500001	155000000	0.405197	0.979626
chr4	155000001	155500000	0.381453	0.97862
chr4	155500001	156000000	0.381929	0.971634
chr4	156000001	156500000	0.369847	0.980578
chr4	156500001	157000000	0.369379	0.986732
chr4	157000001	157500000	0.357037	0.967146
chr4	157500001	158000000	0.363713	0.985577
chr4	158000001	158500000	0.352767	0.969451
chr4	158500001	159000000	0.356451	0.967441
chr4	159000001	159500000	0.376407	0.933147
chr4	159500001	160000000	0.399845	0.969836
chr4	160000001	160500000	0.389115	0.978653
chr4	160500001	161000000	0.371047	0.951772
chr4	161000001	161500000	0.356329	0.953477
chr4	161500001	162000000	0.341171	0.960984
chr4	162000001	162500000	0.347627	0.981705
chr4	162500001	163000000	0.338351	0.975692
chr4	163000001	163500000	0.346203	0.988657
chr4	163500001	164000000	0.364113	0.978113
chr4	164000001	164500000	0.376963	0.965319
chr4	164500001	165000000	0.357213	0.963651
chr4	165000001	165500000	0.358967	0.909256
chr4	165500001	166000000	0.402709	0.951682
chr4	166000001	166500000	0.393705	0.94664
chr4	166500001	167000000	0.363501	0.981966
chr4	167000001	167500000	0.354205	0.944998
chr4	167500001	168000000	0.348257	0.948453
chr4	168000001	168500000	0.353343	0.953802
chr4	168500001	169000000	0.359815	0.964109
chr4	169000001	169500000	0.373057	0.9786
chr4	169500001	170000000	0.405577	0.985777
chr4	170000001	170500000	0.390355	0.958936
chr4	170500001	171000000	0.401001	0.975921
chr4	171000001	171500000	0.379745	0.926729
chr4	171500001	172000000	0.351563	0.967893
chr4	172000001	172500000	0.345717	0.988127
chr4	172500001	173000000	0.357319	0.980637
chr4	173000001	173500000	0.356977	0.980289
chr4	173500001	174000000	0.381277	0.986118
chr4	174000001	174500000	0.399029	0.990337
chr4	174500001	175000000	0.371575	0.958753
chr4	175000001	175500000	0.367005	0.983247
chr4	175500001	176000000	0.359595	0.964267
chr4	176000001	176500000	0.361287	0.97444
chr4	176500001	177000000	0.358863	0.983492
chr4	177000001	177500000	0.368409	0.985009
chr4	177500001	178000000	0.366317	0.977798
chr4	178000001	178500000	0.381383	0.987172
chr4	178500001	179000000	0.357815	0.964871
chr4	179000001	179500000	0.351363	0.980452
chr4	179500001	180000000	0.351161	0.973767
chr4	180000001	180500000	0.356161	0.982795
chr4	180500001	181000000	0.357503	0.971337
chr4	181000001	181500000	0.358383	0.985926
chr4	181500001	182000000	0.367969	0.982155
chr4	182000001	182500000	0.378093	0.971105
chr4	182500001	183000000	0.387887	0.975689
chr4	183000001	183500000	0.390143	0.981285
chr4	183500001	184000000	0.420417	0.965335
chr4	184000001	184500000	0.425143	0.980451
chr4	184500001	185000000	0.425391	0.978482
chr4	185000001	185500000	0.436755	0.977646
chr4	185500001	186000000	0.440277	0.976326
chr4	186000001	186500000	0.410441	0.984011
chr4	186500001	187000000	0.408029	0.985131
chr4	187000001	187500000	0.423355	0.952545
chr4	187500001	188000000	0.408871	0.946718
chr4	188000001	188500000	0.388121	0.988831
chr4	188500001	189000000	0.395413	0.962524
chr4	189000001	189500000	0.415971	0.95427
chr4	189500001	190000000	0.380731	0.982311
chr4	190000001	190500000	0.397111	0.946182
chr5	1	500000	0.498013	0.910278
chr5	1000001	1500000	0.566015	0.97362
chr5	1500001	2000000	0.506937	0.935998
chr5	2000001	2500000	0.458143	0.987431
chr5	2500001	3000000	0.444851	0.994184
chr5	3000001	3500000	0.446949	0.973711
chr5	3500001	4000000	0.434039	0.989033
chr5	4000001	4500000	0.403353	0.986551
chr5	4500001	5000000	0.396429	0.9683
chr5	5000001	5500000	0.420159	0.986914
chr5	5500001	6000000	0.418833	0.989629
chr5	6000001	6500000	0.439505	0.994095
chr5	6500001	7000000	0.442155	0.980977
chr5	7000001	7500000	0.402941	0.915816
chr5	7500001	8000000	0.408547	0.983609
chr5	8000001	8500000	0.390129	0.962758
chr5	8500001	9000000	0.380197	0.970059
chr5	9000001	9500000	0.400363	0.976126
chr5	9500001	10000000	0.408365	0.979047
chr5	10000001	10500000	0.432683	0.977101
chr5	10500001	11000000	0.449543	0.98761
chr5	11000001	11500000	0.403703	0.990209
chr5	11500001	12000000	0.376875	0.991471
chr5	12000001	12500000	0.358775	0.973105
chr5	12500001	13000000	0.353445	0.982274
chr5	13000001	13500000	0.367751	0.979919
chr5	13500001	14000000	0.394181	0.984506
chr5	14000001	14500000	0.431499	0.993053
chr5	14500001	15000000	0.432479	0.984254
chr5	15000001	15500000	0.388423	0.959302
chr5	15500001	16000000	0.396447	0.976043
chr5	16000001	16500000	0.398723	0.970525
chr5	16500001	17000000	0.440671	0.967837
chr5	17000001	17500000	0.424473	0.981983
chr5	17500001	18000000	0.350167	0.904045
chr5	18000001	18500000	0.360559	0.968568
chr5	18500001	19000000	0.352237	0.977029
chr5	19000001	19500000	0.351355	0.970915
chr5	19500001	20000000	0.348085	0.981678
chr5	20000001	20500000	0.349935	0.978593
chr5	22500001	23000000	0.352257	0.984507
chr5	23000001	23500000	0.355657	0.991828
chr5	23500001	24000000	0.353229	0.98156
chr5	24000001	24500000	0.353699	0.979879
chr5	24500001	25000000	0.348241	0.985388
chr5	25000001	25500000	0.349597	0.945762
chr5	25500001	26000000	0.348671	0.983357
chr5	26000001	26500000	0.356393	0.970683
chr5	26500001	27000000	0.342239	0.990721
chr5	27000001	27500000	0.344443	0.980937
chr5	27500001	28000000	0.345251	0.978001
chr5	28000001	28500000	0.348681	0.978181
chr5	28500001	29000000	0.349181	0.947381
chr5	29000001	29500000	0.346645	0.954172
chr5	29500001	30000000	0.346443	0.981255
chr5	30000001	30500000	0.353249	0.957825
chr5	30500001	31000000	0.359355	0.970803
chr5	31000001	31500000	0.388945	0.992768
chr5	31500001	32000000	0.444959	0.985594
chr5	32000001	32500000	0.432665	0.980144
chr5	32500001	33000000	0.411361	0.95776
chr5	33000001	33500000	0.383559	0.953147
chr5	33500001	34000000	0.408593	0.977284
chr5	34500001	35000000	0.416365	0.982621
chr5	35000001	35500000	0.397609	0.948896
chr5	35500001	36000000	0.387271	0.971058
chr5	36000001	36500000	0.390573	0.97166
chr5	36500001	37000000	0.386791	0.980078
chr5	37000001	37500000	0.399291	0.943962
chr5	37500001	38000000	0.402253	0.965996
chr5	38000001	38500000	0.415747	0.980484
chr5	38500001	39000000	0.400383	0.980897
chr5	39000001	39500000	0.379039	0.96637
chr5	39500001	40000000	0.370389	0.969571
chr5	40000001	40500000	0.372771	0.977596
chr5	40500001	41000000	0.394157	0.957831
chr5	41000001	41500000	0.374971	0.951021
chr5	41500001	42000000	0.376137	0.957879
chr5	42000001	42500000	0.375291	0.952185
chr5	42500001	43000000	0.391887	0.946754
chr5	43000001	43500000	0.421845	0.944415
chr5	43500001	44000000	0.383757	0.931406
chr5	44000001	44500000	0.363039	0.966319
chr5	44500001	45000000	0.365091	0.953222
chr5	45000001	45500000	0.354781	0.957506
chr5	45500001	46000000	0.359339	0.916166
chr5	46000001	46500000	0.297439	0.950418
chr5	50000001	50500000	0.365649	0.984814
chr5	50500001	51000000	0.356079	0.948301
chr5	51000001	51500000	0.347859	0.952926
chr5	51500001	52000000	0.356873	0.955476
chr5	52000001	52500000	0.379643	0.969061
chr5	52500001	53000000	0.380011	0.954687
chr5	53000001	53500000	0.388967	0.963863
chr5	53500001	54000000	0.409825	0.977263
chr5	54000001	54500000	0.404997	0.957975
chr5	54500001	55000000	0.395411	0.979378
chr5	55000001	55500000	0.411255	0.967225
chr5	55500001	56000000	0.418461	0.981451
chr5	56000001	56500000	0.405939	0.978907
chr5	56500001	57000000	0.398241	0.964111
chr5	57000001	57500000	0.377511	0.963194
chr5	57500001	58000000	0.380329	0.926209
chr5	58000001	58500000	0.386259	0.984863
chr5	58500001	59000000	0.369475	0.972904
chr5	59000001	59500000	0.371019	0.969103
chr5	59500001	60000000	0.384331	0.954501
chr5	60000001	60500000	0.378845	0.953871
chr5	60500001	61000000	0.409193	0.980233
chr5	61000001	61500000	0.406393	0.986182
chr5	61500001	62000000	0.396183	0.937822
chr5	62000001	62500000	0.383999	0.940301
chr5	62500001	63000000	0.358269	0.940999
chr5	63000001	63500000	0.372157	0.957385
chr5	63500001	64000000	0.377895	0.957052
chr5	64000001	64500000	0.374731	0.96215
chr5	64500001	65000000	0.364447	0.973357
chr5	65000001	65500000	0.387561	0.964512
chr5	65500001	66000000	0.404247	0.959798
chr5	66000001	66500000	0.392353	0.987889
chr5	66500001	67000000	0.383931	0.965424
chr5	67000001	67500000	0.392747	0.914877
chr5	67500001	68000000	0.399765	0.977657
chr5	68000001	68500000	0.411621	0.980347
chr5	71000001	71500000	0.411763	0.974385
chr5	71500001	72000000	0.408215	0.98121
chr5	72000001	72500000	0.394297	0.973927
chr5	72500001	73000000	0.419433	0.989398
chr5	73000001	73500000	0.400859	0.984605
chr5	73500001	74000000	0.416637	0.984844
chr5	74000001	74500000	0.392621	0.954283
chr5	74500001	75000000	0.385877	0.950751
chr5	75000001	75500000	0.393795	0.927288
chr5	75500001	76000000	0.413651	0.975466
chr5	76000001	76500000	0.425457	0.972869
chr5	76500001	77000000	0.399225	0.958548
chr5	77000001	77500000	0.390169	0.977058
chr5	77500001	78000000	0.402811	0.959713
chr5	78000001	78500000	0.412487	0.938569
chr5	78500001	79000000	0.394481	0.984037
chr5	79000001	79500000	0.423197	0.963649
chr5	79500001	80000000	0.409231	0.957598
chr5	80000001	80500000	0.399325	0.971415
chr5	80500001	81000000	0.380233	0.9571
chr5	81000001	81500000	0.390087	0.961884
chr5	81500001	82000000	0.391375	0.9618
chr5	82000001	82500000	0.375043	0.958234
