CHROM	START	END	Bias
chr4	25000001	25500000	0.9782542974319729
chr4	25500001	26000000	0.9697530873789676
chr4	26000001	26500000	1.0902314928534669
chr4	26500001	27000000	0.9652817964207562
chr4	27000001	27500000	1.0443637996353194
chr4	27500001	28000000	1.0188398137856365
chr4	28000001	28500000	1.040533289873628
chr4	28500001	29000000	0.9913651246549453
chr4	29000001	29500000	0.9621515106609836
chr4	29500001	30000000	0.9122264297889299
chr4	30000001	30500000	1.0079772823536064
chr4	30500001	31000000	0.9979102591366107
chr4	31000001	31500000	1.069849445807482
chr4	31500001	32000000	0.996209982480601
chr4	32000001	32500000	0.9476247275802149
chr4	32500001	33000000	0.9468328444562789
chr4	33000001	33500000	0.9922185777001997
chr4	33500001	34000000	0.9511564341343605
chr4	34000001	34500000	0.940669964955311
chr4	34500001	35000000	0.9057225031916477
chr4	35000001	35500000	0.9018611098729264
chr4	35500001	36000000	1.0586594707010657
chr4	36000001	36500000	1.0392296575393243
chr4	36500001	37000000	1.002941318240194
chr4	37000001	37500000	1.063865805471336
chr4	37500001	38000000	1.0425652034506825
chr4	38000001	38500000	1.1097960003595384
chr4	38500001	39000000	1.0822436757010094
chr4	39000001	39500000	0.8884837827249582
chr4	39500001	40000000	0.8330662741773514
chr4	40000001	40500000	0.9141519056279668
chr4	40500001	41000000	0.8967103158535242
chr4	41000001	41500000	1.010690888081954
chr4	41500001	42000000	1.0853707487111646
chr4	42000001	42500000	0.9722248791508515
chr4	42500001	43000000	0.9787361518072486
chr4	43000001	43500000	1.0199067294386266
chr4	43500001	44000000	1.017476668052692
chr4	44000001	44500000	0.9264056734532865
chr4	44500001	45000000	1.0245079229134426
chr4	45000001	45500000	1.003018564291996
chr4	45500001	46000000	1.0220793491310145
chr4	46000001	46500000	0.9948321220446337
chr4	46500001	47000000	1.048691634695714
chr4	47000001	47500000	1.106858538337718
chr4	47500001	48000000	1.0183899075877072
chr4	48000001	48500000	0.9979443294917303
chr4	48500001	49000000	0.9791885227318077
chr4	52000001	52500000	0.9904317022282096
chr4	52500001	53000000	1.0749860997845235
chr4	53000001	53500000	1.0081864074445268
chr4	53500001	54000000	1.1333783497521763
chr4	54000001	54500000	0.9916207887722729
chr4	54500001	55000000	1.1811785324396686
chr4	55000001	55500000	1.0072392814855031
chr4	55500001	56000000	1.0445810383830196
chr4	56000001	56500000	1.0114389255933527
chr4	56500001	57000000	0.8864443278136647
chr4	57000001	57500000	1.0831052698313512
chr4	57500001	58000000	1.0315329555697585
chr4	58000001	58500000	0.9486152469895696
chr4	58500001	59000000	0.7840552471972997
chr4	59000001	59500000	0.9465534442147939
chr4	59500001	60000000	0.9326266793727138
chr4	60000001	60500000	0.8992864433031966
chr4	60500001	61000000	0.9636627299058702
chr4	61000001	61500000	0.8961663730160738
chr4	61500001	62000000	0.9421191846399789
chr4	62000001	62500000	0.9856736310844636
chr4	62500001	63000000	0.8901046258154862
chr4	63000001	63500000	0.871079271753291
chr4	63500001	64000000	0.8936100075998112
chr4	64000001	64500000	0.8590472725991474
chr4	64500001	65000000	0.8894021186175662
chr4	65000001	65500000	0.9301531228832075
chr4	65500001	66000000	0.8951853575302469
chr4	66000001	66500000	1.0273767554042883
chr4	66500001	67000000	0.8979543770864158
chr4	67000001	67500000	1.0241089060495345
chr4	67500001	68000000	0.9700818292456498
chr4	68000001	68500000	1.039007696412294
chr4	68500001	69000000	0.7188520553745188
chr4	69500001	70000000	0.9155267530877782
chr4	70000001	70500000	0.9126674280614558
chr4	70500001	71000000	0.884422822230567
chr4	71000001	71500000	0.9627268686367804
chr4	71500001	72000000	1.0127300082982167
chr4	72000001	72500000	1.0701283499471532
chr4	72500001	73000000	0.908121570993614
chr4	73000001	73500000	0.9800709445043014
chr4	73500001	74000000	1.0633250780294976
chr4	74000001	74500000	1.085003974538649
chr4	74500001	75000000	1.0457608025312912
chr4	75000001	75500000	1.012378896828128
chr4	75500001	76000000	0.8942598445917221
chr4	76000001	76500000	1.0316883316612828
chr4	76500001	77000000	1.146686075711233
chr4	77000001	77500000	1.0650123883080527
chr4	77500001	78000000	0.9829762256461864
chr4	78000001	78500000	1.076703065744568
chr4	78500001	79000000	1.0329793806799263
chr4	79000001	79500000	1.0814540412479252
chr4	79500001	80000000	0.9726352899105262
chr4	80000001	80500000	1.0660335368690148
chr4	80500001	81000000	1.001532760654735
chr4	81000001	81500000	1.0420299353261924
chr4	81500001	82000000	1.1555227573876532
chr4	82000001	82500000	0.9679627796191453
chr4	82500001	83000000	1.022918219463844
chr4	83000001	83500000	0.9099507055901774
chr4	83500001	84000000	1.0769196177321354
chr4	84000001	84500000	1.1124077209697105
chr4	84500001	85000000	0.9956852954542337
chr4	85000001	85500000	1.0673344448289614
chr4	85500001	86000000	1.0102968661971385
chr4	86000001	86500000	0.9176635006413413
chr4	86500001	87000000	1.0096777175560165
chr4	87000001	87500000	1.00895930498263
chr4	87500001	88000000	1.055257515809224
chr4	88000001	88500000	0.9238568920192749
chr4	88500001	89000000	1.0199861636137857
chr4	89000001	89500000	1.0413135216186276
chr4	89500001	90000000	0.9725246651643773
chr4	90000001	90500000	0.8604823478237914
chr4	90500001	91000000	0.9434345429241233
chr4	91000001	91500000	0.7811037332808022
chr4	91500001	92000000	0.8957995478614998
chr4	92000001	92500000	0.9273943066762277
chr4	92500001	93000000	0.9631262279800882
chr4	93000001	93500000	1.039476471845595
chr4	93500001	94000000	0.9480277119634893
chr4	94000001	94500000	0.8992852311791956
chr4	94500001	95000000	1.0276295929904486
chr4	95000001	95500000	1.0566981968733642
chr4	95500001	96000000	0.98686277722757
chr4	96000001	96500000	1.015270411891065
chr4	96500001	97000000	1.032858923464836
chr4	97000001	97500000	0.989722148994725
chr4	97500001	98000000	0.8554493112512002
chr4	98000001	98500000	0.9532654804290379
chr4	98500001	99000000	0.9847620765872532
chr4	99000001	99500000	0.947177449073746
chr4	99500001	100000000	1.0495567948973954
chr4	100000001	100500000	1.0758281027108505
chr4	100500001	101000000	1.110228519298017
chr4	101000001	101500000	0.962581941300584
chr4	101500001	102000000	0.966997376118709
chr4	102000001	102500000	0.9986151500546203
chr4	102500001	103000000	0.8957094762367167
chr4	103000001	103500000	0.9973366800064748
chr4	103500001	104000000	0.8790379782557547
chr4	104000001	104500000	1.0394474033902361
chr4	104500001	105000000	1.0494254291380913
chr4	105000001	105500000	0.9470715653842953
chr4	105500001	106000000	1.0234466993999891
chr4	106000001	106500000	0.9937664891980991
chr4	106500001	107000000	0.957596653724428
chr4	107000001	107500000	1.0143522394038762
chr4	107500001	108000000	1.0689847650263566
chr4	108000001	108500000	1.1465819417315917
chr4	108500001	109000000	1.0413857910348625
chr4	109000001	109500000	0.9971306028915574
chr4	109500001	110000000	1.0018200919215046
chr4	110000001	110500000	0.9720267641966743
chr4	110500001	111000000	0.9411682692898105
chr4	111000001	111500000	1.0315691533278355
chr4	111500001	112000000	0.9575101208577772
chr4	112000001	112500000	1.020895999965927
chr4	112500001	113000000	0.9302969522236622
chr4	113000001	113500000	1.048485015556099
chr4	113500001	114000000	1.0615864065204181
chr4	114000001	114500000	1.0393331912012136
chr4	114500001	115000000	1.0186109535398031
chr4	115000001	115500000	0.941602977681938
chr4	115500001	116000000	0.9270402104883697
chr4	116000001	116500000	0.8992853912820689
chr4	116500001	117000000	1.0017261974490363
chr4	117000001	117500000	0.9140454322113771
chr4	117500001	118000000	0.9433532860897534
chr4	119500001	120000000	1.0320525388509414
chr4	120000001	120500000	0.9886326862322663
chr4	120500001	121000000	1.0164242840673572
chr4	121000001	121500000	1.0843600749964313
chr4	121500001	122000000	1.0248152145808347
chr4	122000001	122500000	1.0148326319406682
chr4	122500001	123000000	1.0571285383614522
chr4	123000001	123500000	1.0071507543026945
chr4	123500001	124000000	1.0193584216170923
chr4	124000001	124500000	0.9526368819257856
chr4	124500001	125000000	0.9541738319421803
chr4	125000001	125500000	0.9936069118673855
chr4	125500001	126000000	1.029666883741628
chr4	126000001	126500000	0.9198584945933332
chr4	126500001	127000000	0.955328898859914
chr4	127000001	127500000	1.1264458955813674
chr4	127500001	128000000	0.9036671321142082
chr4	128000001	128500000	0.9676041401957556
chr4	128500001	129000000	1.0157617815731996
chr4	129000001	129500000	0.9229206782536417
chr4	129500001	130000000	0.9507884649261454
chr4	130000001	130500000	1.0227788073076387
chr4	130500001	131000000	0.9270313596167137
chr4	131000001	131500000	0.916345112028976
chr4	132000001	132500000	0.8782430844354981
chr4	132500001	133000000	0.8732231781623672
chr4	133000001	133500000	0.9129514725676254
chr4	133500001	134000000	0.8747156484284868
chr4	134000001	134500000	0.9674489453030561
chr4	134500001	135000000	0.920330999520723
chr4	135000001	135500000	0.7897596002749249
chr4	135500001	136000000	0.9043153669996897
chr4	136000001	136500000	1.0014780317697474
chr4	136500001	137000000	0.9846275969380481
chr4	137000001	137500000	0.9700515143523857
chr4	137500001	138000000	0.9514758554324886
chr4	138000001	138500000	1.0433130121400853
chr4	138500001	139000000	1.078492526669876
chr4	139000001	139500000	0.8119885463254987
chr4	139500001	140000000	1.1131278478075195
chr4	140000001	140500000	1.0855807939248925
chr4	140500001	141000000	1.0472691075148772
chr4	141000001	141500000	1.0934925882140833
chr4	141500001	142000000	1.0077823852308938
chr4	142000001	142500000	1.1079875571184188
chr4	142500001	143000000	1.08470559334649
chr4	143000001	143500000	1.0294935545648312
chr4	144500001	145000000	1.0701991846129837
chr4	145000001	145500000	1.0127091880722088
chr4	145500001	146000000	1.0803423530004215
chr4	146000001	146500000	1.0720945060269598
chr4	146500001	147000000	0.9640281506735501
chr4	147000001	147500000	1.038354072566274
chr4	147500001	148000000	1.066522906542215
chr4	148000001	148500000	1.109258418703014
chr4	148500001	149000000	1.077126174227549
chr4	149000001	149500000	1.0394039021983967
chr4	149500001	150000000	1.009696640301327
chr4	150000001	150500000	0.9541484706820539
chr4	150500001	151000000	0.9120159104590956
chr4	151000001	151500000	1.013103763199699
chr4	151500001	152000000	1.100744084711263
chr4	152000001	152500000	1.1240047457698388
chr4	152500001	153000000	1.017922202098672
chr4	153000001	153500000	1.10548159505065
chr4	153500001	154000000	1.0972952756164225
chr4	154000001	154500000	1.0607549973332615
chr4	154500001	155000000	1.0197264650808693
chr4	155000001	155500000	0.9947933948324663
chr4	155500001	156000000	1.067667304368172
chr4	156000001	156500000	1.0348614129395584
chr4	156500001	157000000	1.033846481272442
chr4	157000001	157500000	0.9313806122350332
chr4	157500001	158000000	1.0356682037475353
chr4	158000001	158500000	1.037406087703061
chr4	158500001	159000000	1.0044639049379909
chr4	159000001	159500000	1.1392725348346187
chr4	159500001	160000000	0.9426652599244839
chr4	160000001	160500000	0.9348882008305817
chr4	160500001	161000000	0.9198846904401965
chr4	161000001	161500000	0.9269967730687008
chr4	161500001	162000000	0.9677920635829017
chr4	162000001	162500000	0.9584213100445272
chr4	162500001	163000000	0.9418083079580765
chr4	163000001	163500000	0.9856790543912685
chr4	163500001	164000000	1.0428803074382382
chr4	164000001	164500000	0.9422294057247655
chr4	164500001	165000000	0.9151545215609734
chr4	165000001	165500000	0.812554031163148
chr4	165500001	166000000	1.0136620314506979
chr4	166000001	166500000	0.942013001818253
chr4	166500001	167000000	0.9460815574046426
chr4	167000001	167500000	0.9127858404928446
chr4	167500001	168000000	0.9867016903363971
chr4	168000001	168500000	0.9461263851495171
chr4	168500001	169000000	1.0538592970355918
chr4	169000001	169500000	1.0884991872421135
chr4	169500001	170000000	0.8843837144239327
chr4	170000001	170500000	0.9337543532720319
chr4	170500001	171000000	0.9692685993693774
chr4	171000001	171500000	1.0466640944016654
chr4	171500001	172000000	0.9509298687418125
chr4	172000001	172500000	0.9848804164062708
chr4	172500001	173000000	1.0509426060401326
chr4	173000001	173500000	1.052406114176861
chr4	173500001	174000000	0.9235917903294797
chr4	174000001	174500000	1.060871700066287
chr4	174500001	175000000	0.9692874812496003
chr4	175000001	175500000	0.8428573576915712
chr4	175500001	176000000	0.9613055010270195
chr4	176000001	176500000	0.9522654842306064
chr4	176500001	177000000	1.0214873492050458
chr4	177000001	177500000	0.9680933300051446
chr4	177500001	178000000	1.0365142723086305
chr4	178000001	178500000	0.9146990582074948
chr4	178500001	179000000	0.9797409922848237
chr4	179000001	179500000	0.9627488737485665
chr4	179500001	180000000	1.0156340147389797
chr4	180000001	180500000	0.9735543139161906
chr4	180500001	181000000	1.0052200375324314
chr4	181000001	181500000	1.0678169736237124
chr4	181500001	182000000	1.1523665686571176
chr4	182000001	182500000	0.9725370616436314
chr4	182500001	183000000	0.9197529908108694
chr4	183000001	183500000	0.988513619877934
chr4	183500001	184000000	0.9626346640639112
chr4	184000001	184500000	1.0327958903810324
chr4	184500001	185000000	0.9257286303493656
chr4	185000001	185500000	0.9641052888202299
chr4	185500001	186000000	1.0390832525276754
chr4	186000001	186500000	0.944732055715025
chr4	186500001	187000000	0.9889467327699671
chr4	187000001	187500000	1.0167386757966388
chr4	187500001	188000000	0.982741911946841
chr4	188000001	188500000	0.8887423375448721
chr4	188500001	189000000	0.9348449236095249
chr4	189000001	189500000	0.9955885662164476
chr4	189500001	190000000	0.49409818683606044
chr5	1	500000	0.6627285621842814
chr5	1000001	1500000	0.546443753302589
chr5	1500001	2000000	0.6982981917672488
chr5	2000001	2500000	1.0456874869503896
chr5	2500001	3000000	1.0402669433857843
chr5	3000001	3500000	0.9834988447215154
chr5	3500001	4000000	1.1230084556268827
chr5	4000001	4500000	1.1388929422568794
chr5	4500001	5000000	1.1248201631092183
chr5	5000001	5500000	1.1192680719213193
chr5	5500001	6000000	1.1193821193091162
chr5	6000001	6500000	1.1963505780250856
chr5	6500001	7000000	1.0737958755183628
chr5	7000001	7500000	0.9889752680412199
chr5	7500001	8000000	1.0756317980377685
chr5	8000001	8500000	0.9679567006646038
chr5	8500001	9000000	1.1300715336055127
chr5	9000001	9500000	1.0889272941035046
chr5	9500001	10000000	1.1648170435574605
chr5	10000001	10500000	0.9168834651451315
chr5	10500001	11000000	1.0397380323742778
chr5	11000001	11500000	1.0739160856296586
chr5	11500001	12000000	1.069785129275813
chr5	12000001	12500000	0.9843575944075418
chr5	12500001	13000000	0.9561023508361178
chr5	13000001	13500000	1.020513351507312
chr5	13500001	14000000	1.0333666891145106
chr5	14000001	14500000	1.1011109308152747
chr5	14500001	15000000	1.0529949516313575
chr5	15000001	15500000	1.0293606305349488
chr5	15500001	16000000	1.0977117680910295
chr5	16000001	16500000	1.1682153924371546
chr5	16500001	17000000	1.0214172207111436
chr5	17000001	17500000	1.0438275848118683
chr5	17500001	18000000	0.8842706132855707
chr5	18000001	18500000	1.0027550895060147
chr5	18500001	19000000	0.9804589140606921
chr5	19000001	19500000	0.9297823589253305
chr5	19500001	20000000	0.9832893581927913
chr5	20000001	20500000	1.013177287421748
chr5	22500001	23000000	1.0607367352266925
chr5	23000001	23500000	0.9588480623282843
chr5	23500001	24000000	1.0784638285385815
chr5	24000001	24500000	0.9369865097185105
chr5	24500001	25000000	0.9757494411386368
chr5	25000001	25500000	0.8997541767484437
chr5	25500001	26000000	0.9460798945479036
chr5	26000001	26500000	0.879350914460154
chr5	26500001	27000000	0.9800634655896858
chr5	27000001	27500000	0.9287432628744412
chr5	27500001	28000000	0.9655505219762591
chr5	28000001	28500000	0.8823463266275274
chr5	28500001	29000000	0.9390757660856248
chr5	29000001	29500000	0.8717809001361945
chr5	29500001	30000000	0.9961323906987072
chr5	30000001	30500000	0.9511347152513596
chr5	30500001	31000000	1.035138877278367
chr5	31000001	31500000	1.1464087639952152
chr5	31500001	32000000	0.9987202173524741
chr5	32000001	32500000	0.880217780366956
chr5	32500001	33000000	1.0457639233789253
chr5	33000001	33500000	0.981144247081846
chr5	33500001	34000000	1.1764090035834798
chr5	34500001	35000000	1.0507612663613122
chr5	35000001	35500000	1.105312978974463
chr5	35500001	36000000	1.0156221908079128
chr5	36000001	36500000	1.0870517297277424
chr5	36500001	37000000	1.0535495963622363
chr5	37000001	37500000	0.7544230789293341
chr5	37500001	38000000	1.0579055697763442
chr5	38000001	38500000	1.1616999371589443
chr5	38500001	39000000	1.082144417449573
chr5	39000001	39500000	1.0669830103135238
chr5	39500001	40000000	1.0100558762857195
chr5	40000001	40500000	1.0713493797566949
chr5	40500001	41000000	1.0053266696944247
chr5	41000001	41500000	1.0973803386381726
chr5	41500001	42000000	1.0344824509294395
chr5	42000001	42500000	0.9409628730380993
chr5	42500001	43000000	1.0365128675940647
chr5	43000001	43500000	0.8298652812095076
chr5	43500001	44000000	0.9847131390478656
chr5	44000001	44500000	1.1317241682900865
chr5	44500001	45000000	0.9767500960877479
chr5	45000001	45500000	0.9868898431298603
chr5	45500001	46000000	0.7937409130785823
chr5	46000001	46500000	0.4231311063185279
chr5	50500001	51000000	0.9066013589148946
chr5	51000001	51500000	0.9934131510286202
chr5	51500001	52000000	0.958748537325922
chr5	52000001	52500000	0.9915812068225242
chr5	52500001	53000000	0.9305273021223162
chr5	53000001	53500000	1.016250176736909
chr5	53500001	54000000	1.042193004756247
chr5	54000001	54500000	1.0750745187649207
chr5	54500001	55000000	1.0860819585612695
chr5	55000001	55500000	0.9525246104005505
chr5	55500001	56000000	0.9384086245416245
chr5	56000001	56500000	1.0708845188617662
chr5	56500001	57000000	1.0876353023397112
chr5	57000001	57500000	1.0713888312980322
chr5	57500001	58000000	1.1515973525477805
chr5	58000001	58500000	1.072077747224772
chr5	58500001	59000000	1.0050488058485427
chr5	59000001	59500000	1.0860796542908002
chr5	59500001	60000000	1.067907719748498
chr5	60000001	60500000	1.0768236758266692
chr5	60500001	61000000	1.025979357104635
chr5	61000001	61500000	1.1094170486553558
chr5	61500001	62000000	1.270921259631599
chr5	62000001	62500000	0.9678760374903307
chr5	62500001	63000000	0.8768824295658882
chr5	63000001	63500000	1.0099477491204958
chr5	63500001	64000000	0.955739659302761
chr5	64000001	64500000	0.9697065343953902
chr5	64500001	65000000	1.0813613413970549
chr5	65000001	65500000	1.048424659275122
chr5	65500001	66000000	1.0260502971644763
chr5	66000001	66500000	1.0136104308349043
chr5	66500001	67000000	1.1690651028503818
chr5	67000001	67500000	1.1026611032767397
chr5	67500001	68000000	1.0823241581207244
chr5	68000001	68500000	1.1168336852900707
chr5	68500001	69000000	1.106490075837731
chr5	69000001	69500000	0.8374458209872635
chr5	71500001	72000000	1.0201270387011812
chr5	72000001	72500000	1.212516016714087
chr5	72500001	73000000	1.0221079045467887
chr5	73000001	73500000	1.1028197177234595
chr5	73500001	74000000	1.1335689256658161
chr5	74000001	74500000	1.1832400148446358
chr5	74500001	75000000	1.0407887456907057
chr5	75000001	75500000	1.026298943556155
chr5	75500001	76000000	0.9639496828790264
chr5	76000001	76500000	1.1247822611190665
chr5	76500001	77000000	1.028619568087606
chr5	77000001	77500000	1.001662865162876
chr5	77500001	78000000	1.04021401613819
chr5	78000001	78500000	0.9871110561306011
chr5	78500001	79000000	0.9710467870222868
chr5	79000001	79500000	0.9313404896279549
chr5	79500001	80000000	0.9864198190883811
chr5	80000001	80500000	0.9803657709439517
chr5	80500001	81000000	0.9348455991387433
chr5	81000001	81500000	0.9601934696074488
chr5	81500001	82000000	1.0024300066447003
chr5	82000001	82500000	1.0589343746784137
chr5	82500001	83000000	1.0908785352926222
chr5	83000001	83500000	1.0486437291192559
chr5	83500001	84000000	1.0531178424596923
chr5	84000001	84500000	0.9660750377146612
chr5	84500001	85000000	0.9103520432874538
chr5	85000001	85500000	0.9139579539009262
chr5	85500001	86000000	0.9532246769356679
chr5	86000001	86500000	0.8734128606577881
chr5	86500001	87000000	1.0451416924685613
chr5	87000001	87500000	0.9818251613272135
chr5	87500001	88000000	1.0039013948517375
chr5	88000001	88500000	1.0623742944571168
chr5	88500001	89000000	0.9597130942864444
chr5	89000001	89500000	1.1277215030237668
chr5	89500001	90000000	0.9958328785351568
chr5	90000001	90500000	0.9948509090571611
chr5	90500001	91000000	0.9233195855849731
chr5	91000001	91500000	1.055361530967948
chr5	91500001	92000000	1.0158844629941255
chr5	92000001	92500000	0.8941700225480806
chr5	92500001	93000000	0.9840279957708947
chr5	93000001	93500000	1.088518617179147
chr5	93500001	94000000	0.96910767899773
chr5	94000001	94500000	1.0533189367254938
chr5	94500001	95000000	0.9749021517442127
chr5	95000001	95500000	1.0808936481274443
chr5	95500001	96000000	1.0653159691528666
chr5	96000001	96500000	1.0718253284179888
chr5	96500001	97000000	1.0968286459456094
chr5	97000001	97500000	0.9214767978718863
chr5	97500001	98000000	0.9682454560458891
chr5	98000001	98500000	1.0537853284860113
chr5	98500001	99000000	0.989905206658713
chr5	99000001	99500000	0.8092807447589477
chr5	100500001	101000000	0.9216455488537777
chr5	101000001	101500000	0.9866542476735443
chr5	101500001	102000000	1.041504308452079
chr5	102000001	102500000	0.9216001835250324
chr5	102500001	103000000	1.0006805648056816
chr5	103000001	103500000	1.1012786413095008
chr5	103500001	104000000	0.9740780376550868
chr5	104000001	104500000	0.8363964917217585
chr5	104500001	105000000	1.0360358712102717
chr5	105000001	105500000	0.9299093432552347
chr5	105500001	106000000	0.980210475489561
chr5	106000001	106500000	1.0912705483410428
chr5	106500001	107000000	0.8798788942518206
chr5	107000001	107500000	1.0451521269389932
chr5	107500001	108000000	1.1120739519758733
chr5	108000001	108500000	0.9625755921969981
chr5	108500001	109000000	1.0386039313449222
chr5	109000001	109500000	0.9591696575399175
chr5	109500001	110000000	1.0548038855322548
chr5	110000001	110500000	1.168999591860791
chr5	110500001	111000000	0.9892627906319046
chr5	111000001	111500000	1.022432551722611
chr5	111500001	112000000	1.0752253955382665
chr5	112000001	112500000	1.0722296082237284
chr5	112500001	113000000	0.9961795192046671
chr5	113000001	113500000	1.091702319522638
chr5	113500001	114000000	1.0447918561503735
chr5	114000001	114500000	1.0326656929598461
chr5	114500001	115000000	0.9774847972068602
chr5	115000001	115500000	0.9759928507014902
chr5	115500001	116000000	1.0613764603472922
chr5	116000001	116500000	1.0926080015482273
chr5	116500001	117000000	1.16880825083823
chr5	117000001	117500000	0.9980226061274404
chr5	117500001	118000000	0.9982688719346515
chr5	118000001	118500000	1.027118324816108
chr5	118500001	119000000	1.0846175915038228
chr5	119000001	119500000	0.9711230643694364
chr5	119500001	120000000	0.9877018466431442
chr5	120000001	120500000	0.9382071196284739
chr5	120500001	121000000	0.9316853059628705
chr5	121000001	121500000	0.9189432028820597
chr5	121500001	122000000	0.9457133649529899
chr5	122000001	122500000	1.0659988945038885
chr5	122500001	123000000	1.0070179231520286
chr5	123000001	123500000	1.087582689428788
chr5	123500001	124000000	1.116098193075145
chr5	124000001	124500000	1.155509998626652
chr5	124500001	125000000	1.113716280312206
chr5	125000001	125500000	1.0388244495973562
chr5	125500001	126000000	0.9975955221123578
chr5	126000001	126500000	1.1233873874836524
chr5	126500001	127000000	0.8965883604592341
chr5	127000001	127500000	1.0760440914358018
chr5	127500001	128000000	1.0929342551954329
chr5	128000001	128500000	0.9768699873195588
chr5	128500001	129000000	1.0483970865472076
chr5	129000001	129500000	0.9981778517805099
chr5	129500001	130000000	1.0002567113298302
chr5	130000001	130500000	1.0202127575401219
chr5	130500001	131000000	0.9191153685168048
chr5	131000001	131500000	0.9585364546767784
chr5	131500001	132000000	0.9660812032330883
chr5	132000001	132500000	0.9250465615521997
chr5	132500001	133000000	0.8667329987737368
chr5	133000001	133500000	0.9091992142952712
chr5	133500001	134000000	1.0324383399435588
chr5	134000001	134500000	0.8266215767797211
chr5	134500001	135000000	0.9053467645334203
chr5	135000001	135500000	0.9735142692484476
chr5	135500001	136000000	0.9495666127875857
chr5	136000001	136500000	1.0919690663216377
chr5	136500001	137000000	1.0927091809699325
chr5	137000001	137500000	1.0954043250664711
chr5	137500001	138000000	1.1307687361719525
chr5	138000001	138500000	0.7620266064428155
chr5	138500001	139000000	0.9171627742119205
chr5	139000001	139500000	0.8730988797188703
chr5	139500001	140000000	0.8506592271995854
chr5	140000001	140500000	1.039215748879225
chr5	140500001	141000000	0.8911993077636695
chr5	141000001	141500000	0.8033191348700537
chr5	141500001	142000000	0.8848326652974823
chr5	142000001	142500000	0.9638444742778888
chr5	142500001	143000000	1.1236841451059891
chr5	143000001	143500000	1.199640897322444
chr5	143500001	144000000	1.152938701232139
chr5	144000001	144500000	1.13368822770714
chr5	144500001	145000000	1.020989482121362
chr5	145000001	145500000	1.007790804147179
chr5	145500001	146000000	1.0288691971540336
chr5	146000001	146500000	1.078871010750536
chr5	146500001	147000000	1.1074623032747617
chr5	147000001	147500000	1.109722213704416
chr5	147500001	148000000	1.0501377300629926
chr5	148000001	148500000	1.0190078594555267
chr5	148500001	149000000	1.1512768280849426
chr5	149000001	149500000	1.0703175508897464
chr5	149500001	150000000	0.9539479345260305
chr5	150000001	150500000	0.8368367721532817
chr5	150500001	151000000	0.8892556865005058
chr5	151000001	151500000	1.021514565575915
chr5	151500001	152000000	1.0177248428026802
chr5	152000001	152500000	1.079208104018388
chr5	152500001	153000000	0.990829223487537
chr5	153000001	153500000	1.0514572778934113
chr5	153500001	154000000	1.121615427305432
chr5	154000001	154500000	1.138609649038115
chr5	154500001	155000000	0.9378133755314245
chr5	155000001	155500000	1.089769275476649
chr5	155500001	156000000	1.1253932845943062
chr5	156000001	156500000	1.127884476825228
chr5	156500001	157000000	1.1359588783250518
chr5	157000001	157500000	1.0300053456023293
chr5	157500001	158000000	0.8558366685598918
chr5	158000001	158500000	1.263187484922646
chr5	158500001	159000000	1.2434556948409194
chr5	159000001	159500000	1.1424913269384909
chr5	159500001	160000000	1.2068218294793434
chr5	160000001	160500000	0.9039183518624829
chr5	160500001	161000000	1.0404962113579521
chr5	161000001	161500000	1.0787795890598404
chr5	161500001	162000000	0.9567629464965646
chr5	162000001	162500000	1.0078268544756144
chr5	162500001	163000000	1.0294968569614664
chr5	163000001	163500000	1.0392809077537433
chr5	163500001	164000000	1.1232022497320537
chr5	164000001	164500000	1.0429179822705656
chr5	164500001	165000000	0.9184163880971595
chr5	165000001	165500000	1.0348386084579415
chr5	165500001	166000000	1.0745482288497756
chr5	166000001	166500000	1.1219313418659045
chr5	166500001	167000000	1.056979212398771
chr5	167000001	167500000	1.1265625153612098
chr5	167500001	168000000	1.2532548797397431
chr5	168000001	168500000	1.0531835615651546
chr5	168500001	169000000	1.055680796605184
chr5	169000001	169500000	1.2070321340912835
chr5	169500001	170000000	1.125736950574816
chr5	170000001	170500000	1.0955433149457268
chr5	170500001	171000000	0.9872573317163842
chr5	171000001	171500000	0.8744976191131917
chr5	171500001	172000000	1.1107409340677512
chr5	172000001	172500000	0.8467572619013444
chr5	172500001	173000000	0.973780525446156
chr5	173000001	173500000	0.9875662711526331
chr5	173500001	174000000	1.099602644914511
chr5	174000001	174500000	1.1240658025993147
chr5	174500001	175000000	1.0623150284458005
chr5	175000001	175500000	1.1293361732156089
chr5	175500001	176000000	0.8330802701775988
chr5	176500001	177000000	0.7554378505254158
chr5	177000001	177500000	0.6915052770805091
chr5	178000001	178500000	0.7052552926211333
chr5	178500001	179000000	0.8617818793660809
chr5	179000001	179500000	0.7606681900413242
chr5	179500001	180000000	0.6786381657180242
chr5	180000001	180500000	0.8375810796894722
chr5	180500001	181000000	0.889942745755065
chr6	500001	1000000	1.0402406155437882
chr6	1000001	1500000	1.0385664182145555
chr6	1500001	2000000	1.0360636681261157
chr6	2000001	2500000	1.1070174238463801
chr6	2500001	3000000	0.9927185462604011
chr6	3000001	3500000	0.9503852415902376
chr6	3500001	4000000	1.0619719967589576
chr6	4000001	4500000	1.0499461723373997
chr6	4500001	5000000	1.1552093526671716
chr6	5000001	5500000	1.086162045939667
chr6	5500001	6000000	1.036556001245555
chr6	6000001	6500000	1.1123832921956531
chr6	6500001	7000000	1.1809953095425516
chr6	7000001	7500000	0.9650187116437106
chr6	7500001	8000000	1.1237179779299327
